,@_fa,load-date,link,dc:identifier,prism:url,dc:title,dc:creator,prism:publicationName,prism:volume,prism:coverDate,prism:startingPage,prism:endingPage,prism:doi,openaccess,pii,authors
15,true,2015-10-24T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0959378015300467'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0959378015300467?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.gloenvcha.2015.09.010,https://api.elsevier.com/content/article/pii/S0959378015300467,Land tenure and agricultural expansion in Latin America: The role of Indigenous Peoples’ and local communities’ forest rights,M. Graziano Ceddia,Global Environmental Change,35,2015-11-30,316,322,10.1016/j.gloenvcha.2015.09.010,False,S0959378015300467,"{'author': [{'$': 'M. Graziano Ceddia'}, {'$': 'Ulrich Gunter'}, {'$': 'Alexandre Corriveau-Bourque'}]}"
16,true,2018-05-08T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S1389934117304483'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S1389934117304483?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.forpol.2018.05.002,https://api.elsevier.com/content/article/pii/S1389934117304483,Palm oil intensification and expansion in Indonesia and Malaysia: Environmental and socio-political factors influencing policy,Helena Varkkey,Forest Policy and Economics,92,2018-07-31,148,159,10.1016/j.forpol.2018.05.002,False,S1389934117304483,"{'author': [{'$': 'Helena Varkkey'}, {'$': 'Adam Tyson'}, {'$': 'Shofwan Al Banna Choiruzzad'}]}"
17,true,2013-09-28T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/B9780124095489011611'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/B9780124095489011611?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/B978-0-12-409548-9.01161-1,https://api.elsevier.com/content/article/pii/B9780124095489011611,The Rebound Effect of Energy Conservation,H. Herring,Reference Module in Earth Systems and Environmental Sciences,,2013-12-31,,,10.1016/B978-0-12-409548-9.01161-1,False,B9780124095489011611,{'author': 'H. Herring'}
18,true,2020-01-03T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S1366554518314753'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S1366554518314753?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.tre.2019.101831,https://api.elsevier.com/content/article/pii/S1366554518314753,Flow pattern and optimal capacity in a bi-modal traffic corridor with heterogeneous users,Peng Liu,Transportation Research Part E: Logistics and Transportation Review,133,2020-01-31,101831,,10.1016/j.tre.2019.101831,False,S1366554518314753,"{'author': [{'$': 'Peng Liu'}, {'$': 'Jielun Liu'}, {'$': 'Qiong Tian'}]}"
19,true,2018-09-17T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0959652618327987'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0959652618327987?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.jclepro.2018.09.083,https://api.elsevier.com/content/article/pii/S0959652618327987,Empirical analysis on energy rebound effect from the perspective of technological progress—a case study of China's transport sector,Weisheng Liu,Journal of Cleaner Production,205,2018-12-20,1082,1093,10.1016/j.jclepro.2018.09.083,False,S0959652618327987,"{'author': [{'$': 'Weisheng Liu'}, {'$': 'Ying Liu'}, {'$': 'Boqiang Lin'}]}"
20,true,2021-03-17T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0360544221006629'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0360544221006629?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.energy.2021.120413,https://api.elsevier.com/content/article/pii/S0360544221006629,A decomposing analysis of productive and residential energy consumption in Beijing,Kong Li,Energy,226,2021-07-01,120413,,10.1016/j.energy.2021.120413,False,S0360544221006629,"{'author': [{'$': 'Kong Li'}, {'$': 'Mu Xianzhong'}, {'$': 'Hu Guangwen'}]}"
21,true,2017-07-21T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0040162517309101'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0040162517309101?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.techfore.2017.07.006,https://api.elsevier.com/content/article/pii/S0040162517309101,Promises and paradoxes of the sharing economy: An organizing framework,Aurélien Acquier,Technological Forecasting and Social Change,125,2017-12-31,1,10,10.1016/j.techfore.2017.07.006,False,S0040162517309101,"{'author': [{'$': 'Aurélien Acquier'}, {'$': 'Thibault Daudigeos'}, {'$': 'Jonatan Pinkse'}]}"
22,true,2012-04-26T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0959652612002077'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0959652612002077?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.jclepro.2012.04.020,https://api.elsevier.com/content/article/pii/S0959652612002077,"Looking through the dataquadrate: characterizing the human–environment relationship through economic, hedonic, ecological and demographic measures",Tamás Kocsis,Journal of Cleaner Production,35,2012-11-30,1,15,10.1016/j.jclepro.2012.04.020,False,S0959652612002077,{'author': 'Tamás Kocsis'}
23,true,2004-06-17T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/B012176480X001595'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/B012176480X001595?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/B0-12-176480-X/00159-5,https://api.elsevier.com/content/article/pii/B012176480X001595,Rebound Effect of Energy Conservation,Horace Herring,Encyclopedia of Energy,,2004-12-31,237,244,10.1016/B0-12-176480-X/00159-5,False,B012176480X001595,{'author': 'Horace Herring'}
24,true,2011-03-17T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0301421511001480'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0301421511001480?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.enpol.2011.02.056,https://api.elsevier.com/content/article/pii/S0301421511001480,The rebound effect on road freight transport: Empirical evidence from Portugal,Fernando J. F. Matos,Energy Policy,39,2011-05-31,2833,2841,10.1016/j.enpol.2011.02.056,False,S0301421511001480,"{'author': [{'$': 'Fernando J. F. Matos'}, {'$': 'Francisco J. F. Silva'}]}"
0,true,2019-11-08T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0301421519306767'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0301421519306767?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.enpol.2019.111089,https://api.elsevier.com/content/article/pii/S0301421519306767,Fallacies of energy efficiency indicators: Recognizing the complexity of the metabolic pattern of the economy,Raúl Velasco-Fernández,Energy Policy,137,2020-02-29,111089,,10.1016/j.enpol.2019.111089,True,S0301421519306767,"{'author': [{'$': 'Raúl Velasco-Fernández'}, {'$': 'Tessa Dunlop'}, {'$': 'Mario Giampietro'}]}"
1,true,2018-03-07T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0378377418301215'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0378377418301215?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.agwat.2018.02.026,https://api.elsevier.com/content/article/pii/S0378377418301215,"Impacts of irrigation efficiency improvement on water use, water consumption and response to water price at field level",Julio Berbel,Agricultural Water Management,203,2018-04-30,423,429,10.1016/j.agwat.2018.02.026,False,S0378377418301215,"{'author': [{'$': 'Julio Berbel'}, {'$': 'Carlos Gutiérrez-Martín'}, {'$': 'Alfonso Expósito'}]}"
2,true,2014-11-07T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0301421514005515'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0301421514005515?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.enpol.2014.10.007,https://api.elsevier.com/content/article/pii/S0301421514005515,A sustainable “building block”?: The paradoxical effects of thermal efficiency on U.S. power plants’ CO<ce:inf loc=post>2</ce:inf> emissions,Don Grant,Energy Policy,75,2014-12-31,398,402,10.1016/j.enpol.2014.10.007,False,S0301421514005515,"{'author': [{'$': 'Don Grant'}, {'$': 'Katrina Running'}, {'$': 'Richard York'}]}"
3,true,2018-08-24T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0140988318303268'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0140988318303268?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.eneco.2018.08.018,https://api.elsevier.com/content/article/pii/S0140988318303268,Exploring the rebound effect from the perspective of household: An analysis of China's provincial level,Fenghua Wen,Energy Economics,75,2018-09-30,345,356,10.1016/j.eneco.2018.08.018,False,S0140988318303268,"{'author': [{'$': 'Fenghua Wen'}, {'$': 'Zhengke Ye'}, {'$': 'Ke Li'}]}"
4,true,2016-03-04T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0301421516300854'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0301421516300854?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.enpol.2016.02.046,https://api.elsevier.com/content/article/pii/S0301421516300854,Energy paradox and political intervention: A stochastic model for the case of electrical equipments,Omar Jridi,Energy Policy,93,2016-06-30,59,69,10.1016/j.enpol.2016.02.046,False,S0301421516300854,"{'author': [{'$': 'Omar Jridi'}, {'$': 'Maher Jridi'}, {'$': 'Fethi Zouheir Nouri'}]}"
5,true,2000-05-18T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0301421500000306'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0301421500000306?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/S0301-4215(00)00030-6,https://api.elsevier.com/content/article/pii/S0301421500000306,Energy efficiency fallacies revisited,Leonard Brookes,Energy Policy,28,2000-06-30,355,366,10.1016/S0301-4215(00)00030-6,False,S0301421500000306,{'author': 'Leonard Brookes'}
6,true,2016-01-12T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S1364032115016032'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S1364032115016032?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.rser.2015.12.220,https://api.elsevier.com/content/article/pii/S1364032115016032,Improving the economics of building energy code change: A review of the inputs and assumptions of economic models,Stephen Berry,Renewable and Sustainable Energy Reviews,58,2016-05-31,157,166,10.1016/j.rser.2015.12.220,False,S1364032115016032,"{'author': [{'$': 'Stephen Berry'}, {'$': 'Kathryn Davidson'}]}"
7,true,2020-07-16T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0959652620323271'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0959652620323271?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.jclepro.2020.122280,https://api.elsevier.com/content/article/pii/S0959652620323271,"Green paradox: Factors affecting travel distances and fuel usages, evidence from Japanese survey",Sunbin Yoo,Journal of Cleaner Production,273,2020-11-10,122280,,10.1016/j.jclepro.2020.122280,False,S0959652620323271,"{'author': [{'$': 'Sunbin Yoo'}, {'$': 'Arum Cho'}, {'$': 'Yoshikuni Yoshida'}]}"
8,true,2016-09-12T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0360319916312605'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0360319916312605?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.ijhydene.2016.07.241,https://api.elsevier.com/content/article/pii/S0360319916312605,Evaluation of the development of biobutanol with reference to continental level: The rebound effect and effectiveness of the Paris Agreement,Duu-Hwa Lee,International Journal of Hydrogen Energy,41,2016-12-14,21600,21616,10.1016/j.ijhydene.2016.07.241,False,S0360319916312605,{'author': 'Duu-Hwa Lee'}
9,true,2013-08-14T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S1043951X13000709'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S1043951X13000709?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.chieco.2013.08.001,https://api.elsevier.com/content/article/pii/S1043951X13000709,The Gibson paradox: Evidence from China,Hao Cheng,China Economic Review,27,2013-12-31,82,93,10.1016/j.chieco.2013.08.001,False,S1043951X13000709,"{'author': [{'$': 'Hao Cheng'}, {'$': 'Randall G. Kesselring'}, {'$': 'Christopher R. Brown'}]}"
10,true,2016-03-14T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S092180091530313X'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S092180091530313X?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.ecolecon.2016.02.006,https://api.elsevier.com/content/article/pii/S092180091530313X,The foundations of the environmental rebound effect and its contribution towards a general framework,David Font Vivanco,Ecological Economics,125,2016-05-31,60,69,10.1016/j.ecolecon.2016.02.006,False,S092180091530313X,"{'author': [{'$': 'David Font Vivanco'}, {'$': 'Will McDowall'}, {'$': 'Ester van der Voet'}]}"
11,true,2015-06-13T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0921800915002323'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0921800915002323?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.ecolecon.2015.05.015,https://api.elsevier.com/content/article/pii/S0921800915002323,"An integrated approach to climate change, income distribution, employment, and economic growth",Lance Taylor,Ecological Economics,121,2016-01-31,196,205,10.1016/j.ecolecon.2015.05.015,False,S0921800915002323,"{'author': [{'$': 'Lance Taylor'}, {'$': 'Armon Rezai'}, {'$': 'Duncan K. Foley'}]}"
12,true,2015-07-31T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0264275115001067'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0264275115001067?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.cities.2015.07.006,https://api.elsevier.com/content/article/pii/S0264275115001067,Green housing: Toward a new energy efficiency paradox?,Sergio Copiello,Cities,49,2015-12-31,76,87,10.1016/j.cities.2015.07.006,False,S0264275115001067,"{'author': [{'$': 'Sergio Copiello'}, {'$': 'Pietro Bonifaci'}]}"
13,true,2021-11-29T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S004016252100799X'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S004016252100799X?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.techfore.2021.121368,https://api.elsevier.com/content/article/pii/S004016252100799X,"Combining parametric and non-parametric approach, variable & source -specific productivity changes and rebound effect of energy & environment",Zhuang Miao,Technological Forecasting and Social Change,175,2022-02-28,121368,,10.1016/j.techfore.2021.121368,False,S004016252100799X,"{'author': [{'$': 'Zhuang Miao'}, {'$': 'Xiaodong Chen'}]}"
14,true,2014-08-16T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0306261914007818'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0306261914007818?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.apenergy.2014.07.090,https://api.elsevier.com/content/article/pii/S0306261914007818,An empirical study of direct rebound effect for road freight transport in China,Zhaohua Wang,Applied Energy,133,2014-11-15,274,281,10.1016/j.apenergy.2014.07.090,False,S0306261914007818,"{'author': [{'$': 'Zhaohua Wang'}, {'$': 'Milin Lu'}]}"
15,true,2020-07-15T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0264837719319222'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0264837719319222?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.landusepol.2020.104911,https://api.elsevier.com/content/article/pii/S0264837719319222,Trend assessment of the watershed health based on DPSIR framework,Jamal Mosaffaie,Land Use Policy,100,2021-01-31,104911,,10.1016/j.landusepol.2020.104911,False,S0264837719319222,"{'author': [{'$': 'Jamal Mosaffaie'}, {'$': 'Amin Salehpour Jam'}, {'$': 'Mahammad Reza Kousari'}]}"
16,true,2018-03-07T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S2351978918301860'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S2351978918301860?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.promfg.2018.02.147,https://api.elsevier.com/content/article/pii/S2351978918301860,Specifying technology and rebound in the IPAT identity,Christopher L. Magee,Procedia Manufacturing,21,2018-12-31,476,485,10.1016/j.promfg.2018.02.147,True,S2351978918301860,"{'author': [{'$': 'Christopher L. Magee'}, {'$': 'Tessaleno C. Devezas'}]}"
17,true,2008-04-03T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0921800908001328'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0921800908001328?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.ecolecon.2008.03.002,https://api.elsevier.com/content/article/pii/S0921800908001328,Economic impact of alternative water policy scenarios in the Spanish production system: An input–output analysis,Maria Llop,Ecological Economics,68,2008-12-01,288,294,10.1016/j.ecolecon.2008.03.002,False,S0921800908001328,{'author': 'Maria Llop'}
